Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
36973874-0043;36973874-0043-1;16.07.2025 07:32;16.07.2025 22:00;Доставлен;18.07.2025 11:01;16.07.2025 19:57;1743;Футболка Спаркс 3D, цвет экрю (V3D-TS-001-100), XS;1768353182;1
06403442-0173;06403442-0173-1;16.07.2025 06:18;17.07.2025 00:00;Доставлен;19.07.2025 17:27;16.07.2025 21:51;1743;Футболка Персик 3D, Лаванда (V3D-TS-001-400), XL;1768353161;1
58708766-0001;58708766-0001-1;16.07.2025 05:50;17.07.2025 05:00;Доставлен;21.07.2025 09:14;16.07.2025 09:35;1832;Футболка, цвет черный, Дигги комикс (VMS-TS-015-800), M;1768353249;1
0128938213-0060;0128938213-0060-1;16.07.2025 05:43;17.07.2025 00:00;Отменён;;16.07.2025 14:49;283;Стикерпак VK 3D VK Friends;1775029414;1
34050750-0391;34050750-0391-1;16.07.2025 05:11;17.07.2025 03:30;Отменён;;17.07.2025 03:55;2793;Футболка VK НАТАЛЬНАЯ КАРТА белая (ST-VKNC-002-100), S;1840818695;1
50090862-0006;50090862-0006-1;16.07.2025 03:39;16.07.2025 12:30;Отменён;;16.07.2025 14:04;1743;Футболка Дигги 3D, Голубой (V3D-TS-001-200), XL;1768353185;1
97976250-0029;97976250-0029-1;16.07.2025 01:34;16.07.2025 12:30;Доставлен;23.07.2025 11:59;16.07.2025 05:55;2939;Мягкая игрушка VK Дигги;1768224507;1
44910628-0099;44910628-0099-7;15.07.2025 23:55;16.07.2025 04:00;Доставлен;19.07.2025 16:13;16.07.2025 07:06;283;Стикеры VK Хоппер;1775029426;1
44910628-0099;44910628-0099-5;15.07.2025 23:55;17.07.2025 04:00;Доставлен;19.07.2025 16:13;17.07.2025 07:08;1353;Мягкая игрушка VK МиуМяу;1768224468;1
44910628-0099;44910628-0099-3;15.07.2025 23:55;16.07.2025 04:00;Доставлен;19.07.2025 16:13;16.07.2025 07:08;1992;Футболка Персик 3D, Лаванда (V3D-TS-001-400), XS;1768353198;1
44910628-0099;44910628-0099-1;15.07.2025 23:55;16.07.2025 04:00;Доставлен;19.07.2025 16:13;16.07.2025 07:08;1992;Футболка Персик 3D, Лаванда (V3D-TS-001-400), L;1768353206;1
82017753-0237;82017753-0237-3;15.07.2025 22:42;16.07.2025 04:00;Доставлен;18.07.2025 11:49;16.07.2025 06:49;283;Стикеры VK Миу-Мяу;1775029416;1
52260054-0211;52260054-0211-2;15.07.2025 21:36;16.07.2025 12:30;Отменён;;16.07.2025 13:24;2793;Футболка VK НАТАЛЬНАЯ КАРТА Шар белая (ST-VKNCB-004-100), S;1840830694;1
13235113-0240;13235113-0240-1;15.07.2025 20:44;17.07.2025 01:30;Доставлен;18.07.2025 14:46;16.07.2025 20:43;632;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
31218554-0184;31218554-0184-7;15.07.2025 20:36;18.07.2025 00:00;Доставлен;18.07.2025 12:59;17.07.2025 13:31;2793;Футболка VK НАТАЛЬНАЯ КАРТА Шар белая (ST-VKNCB-004-100), S;1840830694;1
43924184-0133;43924184-0133-3;15.07.2025 20:27;17.07.2025 04:00;Доставлен;20.07.2025 17:12;17.07.2025 08:07;3093;Мягкая игрушка VK Дигги;1768224507;1
85729373-0206;85729373-0206-5;15.07.2025 19:50;16.07.2025 04:00;Доставлен;19.07.2025 09:19;16.07.2025 04:24;754;Обложка на паспорт VK Дигги (Фуксия);1768141585;1
85729373-0206;85729373-0206-3;15.07.2025 19:50;16.07.2025 04:00;Доставлен;19.07.2025 09:19;16.07.2025 06:17;1767;Мягкая игрушка VK Персик;1768224495;1
44220505-0044;44220505-0044-3;15.07.2025 19:09;18.07.2025 00:00;Доставлен;18.07.2025 13:05;17.07.2025 21:25;756;Обложка на паспорт VK Персик (Крик);1768141595;1
44220505-0044;44220505-0044-1;15.07.2025 19:09;18.07.2025 00:00;Доставлен;18.07.2025 07:44;17.07.2025 14:21;1092;Маска для сна VK Хоппер;1776495536;1
0104761897-0059;0104761897-0059-1;15.07.2025 18:36;16.07.2025 02:00;Доставлен;17.07.2025 10:05;16.07.2025 03:01;412;Значок VK Дигги;1769215947;1
40714294-0286;40714294-0286-1;15.07.2025 17:30;16.07.2025 08:00;Доставлен;23.07.2025 07:50;16.07.2025 10:13;1217;Мягкая игрушка VK Хоппер, малая;1768224467;1
47330824-0271;47330824-0271-1;15.07.2025 17:15;16.07.2025 00:00;Доставлен;18.07.2025 16:39;16.07.2025 01:18;552;Белые базовые носки VK (VBG-SC-001-100), 36-40;1774882676;1
43553233-0065;43553233-0065-1;15.07.2025 17:09;16.07.2025 08:00;Доставлен;22.07.2025 12:18;16.07.2025 10:02;1992;Футболка Дигги 3D, Голубой (V3D-TS-001-200), S;1768353187;1
76214832-0103;76214832-0103-1;15.07.2025 16:30;15.07.2025 22:00;Доставлен;20.07.2025 11:06;15.07.2025 23:19;1992;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
41343058-0030;41343058-0030-1;15.07.2025 16:07;16.07.2025 02:00;Доставлен;20.07.2025 13:07;16.07.2025 01:36;2303;Худи VK Дигги комикс, серое (VMS-SW-001-700), XS;1778100197;1
18795989-0399;18795989-0399-1;15.07.2025 15:49;16.07.2025 00:00;Доставлен;17.07.2025 16:26;15.07.2025 21:21;412;Значок VK Спотти, металлический;1769215949;1
81826577-0018;81826577-0018-1;15.07.2025 14:34;16.07.2025 08:00;Доставлен;20.07.2025 06:41;16.07.2025 08:27;780;Брелок VK Стерео-варио Персик;1775747657;1
35271029-0161;35271029-0161-3;15.07.2025 13:54;16.07.2025 00:00;Доставлен;18.07.2025 14:54;15.07.2025 18:40;1353;Мягкая игрушка VK Спаркс;1768224517;1
22378427-0065;22378427-0065-7;15.07.2025 12:27;16.07.2025 04:00;Отменён;;16.07.2025 06:59;1296;Брелок VK Fest;2241619970;1
22378427-0065;22378427-0065-5;15.07.2025 12:27;16.07.2025 04:00;Отменён;;16.07.2025 06:59;1296;Брелок VK Fest;2241619970;1
22378427-0065;22378427-0065-3;15.07.2025 12:27;16.07.2025 04:00;Отменён;;16.07.2025 07:09;1992;Футболка Персик 3D, Лаванда (V3D-TS-001-400), M;1768353193;1
22378427-0065;22378427-0065-2;15.07.2025 12:27;16.07.2025 04:00;Доставлен;01.08.2025 14:31;16.07.2025 07:09;1992;Футболка Персик 3D, Лаванда (V3D-TS-001-400), S;1768353201;1
22378427-0065;22378427-0065-1;15.07.2025 12:27;16.07.2025 07:00;Отменён;;16.07.2025 08:48;4823;Футболка VK Fest 2025, белая (VKF-TS-001-102), S;2241557374;1
32475414-0046;32475414-0046-1;15.07.2025 12:18;16.07.2025 14:00;Доставлен;21.07.2025 15:59;16.07.2025 23:57;754;Обложка на паспорт VK Персик (Крик);1768141595;1
30016033-0136;30016033-0136-1;15.07.2025 12:00;16.07.2025 04:00;Доставлен;22.07.2025 15:08;16.07.2025 07:21;2793;Картхолдер VK x FBL, черный;1787774827;1
05593800-0113;05593800-0113-2;15.07.2025 11:08;15.07.2025 18:30;Доставлен;19.07.2025 16:14;15.07.2025 22:54;2661;Шнурок для телефона VK, синий;2162696671;1
84464211-0137;84464211-0137-3;15.07.2025 10:06;16.07.2025 02:00;Доставлен;22.07.2025 11:16;15.07.2025 18:03;1603;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), L;1768353229;1
84464211-0137;84464211-0137-1;15.07.2025 10:06;16.07.2025 02:00;Отменён;;15.07.2025 18:03;1832;Футболка, цвет голубой, Персик комикс (VMS-TS-015-200), XL;1768353194;1
05042255-0739;05042255-0739-1;15.07.2025 09:43;16.07.2025 00:00;Доставлен;16.07.2025 10:30;15.07.2025 18:21;2303;Худи VK Дигги комикс, серое (VMS-SW-001-700), XS;1778100197;1
0124717343-0330;0124717343-0330-3;15.07.2025 09:29;16.07.2025 08:00;Отменён;;16.07.2025 10:38;4822;Футболка VK Fest 2025, белая (VKF-TS-001-102), XS;2241557486;1
0124717343-0330;0124717343-0330-1;15.07.2025 09:29;16.07.2025 08:00;Доставлен;18.07.2025 12:53;16.07.2025 10:38;4822;Футболка VK Fest 2025, белая (VKF-TS-001-102), XXS;2241557653;1
0177900053-0034;0177900053-0034-1;15.07.2025 07:59;16.07.2025 00:00;Доставлен;17.07.2025 14:45;15.07.2025 20:16;410;Значок VK Fest 2025;2241591206;1
0140217583-0056;0140217583-0056-1;15.07.2025 07:14;15.07.2025 20:00;Отменён;;15.07.2025 18:21;2793;Футболка VK НАТАЛЬНАЯ КАРТА белая (ST-VKNC-002-100), XS;1840818604;1
38585320-0070;38585320-0070-2;15.07.2025 06:04;16.07.2025 02:00;Доставлен;21.07.2025 09:12;16.07.2025 00:05;632;Носки с Персиком, белые (VMS-SC-018-100), 36-40;1769119411;1
38585320-0070;38585320-0070-1;15.07.2025 06:04;17.07.2025 04:00;Доставлен;21.07.2025 09:12;16.07.2025 16:00;552;Белые базовые носки VK (VBG-SC-001-100), 36-40;1774882676;1
13731882-0251;13731882-0251-1;15.07.2025 05:23;15.07.2025 17:30;Доставлен;21.07.2025 07:26;15.07.2025 16:03;632;Носки с Персиком, белые (VMS-SC-018-100), 36-40;1769119411;1
68921962-0018;68921962-0018-1;15.07.2025 05:04;16.07.2025 04:00;Доставлен;17.07.2025 16:14;16.07.2025 07:07;6384;Анорак VK Sticker, бордовый (VST-AN-006-400), M;2162596867;1
66200935-0240;66200935-0240-1;15.07.2025 04:53;15.07.2025 12:30;Отменён;;;410;"Значок VK ""Персик Panic""";1774266314;1
0140736410-0003;0140736410-0003-1;14.07.2025 23:28;16.07.2025 02:00;Доставлен;18.07.2025 11:45;15.07.2025 22:48;2793;Футболка VK x FBL, цвет белый (TS-FBLxVK-WHT), S;1787540717;1
0204951119-0007;0204951119-0007-9;14.07.2025 21:08;16.07.2025 20:00;Отменён;;16.07.2025 00:19;5941;Свитшот VK КСТАТИ черный (SW-VKVID-003-800), XL;1840897133;1
0204951119-0007;0204951119-0007-7;14.07.2025 21:08;16.07.2025 20:00;Отменён;;16.07.2025 00:19;5941;Свитшот VK КСТАТИ черный (SW-VKVID-003-800), L;1840897193;1
0204951119-0007;0204951119-0007-5;14.07.2025 21:08;16.07.2025 20:00;Отменён;;16.07.2025 15:54;2793;Футболка VK КСТАТИ Студия белая (TS-VKVIDST-001-100), XL;1840835663;1
0204951119-0007;0204951119-0007-3;14.07.2025 21:08;16.07.2025 16:30;Отменён;;16.07.2025 14:07;4931;Футболка VK Fest сфера, белая (VKF-TS-001-101), L;2241557487;1
0204951119-0007;0204951119-0007-2;14.07.2025 21:08;16.07.2025 20:00;Доставлен;18.07.2025 17:31;16.07.2025 15:52;2793;Футболка VK КСТАТИ Студия белая (TS-VKVIDST-001-100), L;1840835717;1
0204951119-0007;0204951119-0007-1;14.07.2025 21:08;17.07.2025 00:00;Доставлен;18.07.2025 17:31;16.07.2025 12:52;945;Носки VK Fest, розовые (VKF-SC-019-400), 40-42;2243577869;1
19777201-0051;19777201-0051-1;14.07.2025 20:59;15.07.2025 21:00;Доставлен;20.07.2025 18:16;15.07.2025 19:06;2303;Худи VK Персик комикс, черное (VMS-SW-006-800), XL;1778100223;1
0114702231-0241;0114702231-0241-1;14.07.2025 20:27;15.07.2025 10:00;Доставлен;20.07.2025 15:32;15.07.2025 10:27;2653;Футболка RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-TS-002-700), M;1787540715;1
77973939-0040;77973939-0040-1;14.07.2025 19:41;15.07.2025 00:00;Доставлен;18.07.2025 17:28;15.07.2025 00:38;1992;Футболка Спотти 3D, Графит (V3D-TS-001-700), S;1768353232;1
37250455-0265;37250455-0265-1;14.07.2025 18:44;15.07.2025 14:00;Доставлен;18.07.2025 07:16;15.07.2025 00:30;1767;Мягкая игрушка VK Персик;1768224495;1
0125767504-0120;0125767504-0120-6;14.07.2025 15:04;15.07.2025 10:30;Доставлен;22.07.2025 15:37;15.07.2025 10:36;739;Картхолдер VK Спотти (НЛО);1768141529;1
18471259-0157;18471259-0157-5;14.07.2025 15:02;15.07.2025 00:00;Доставлен;15.07.2025 17:53;14.07.2025 21:19;410;"Значок VK ""Персик Panic""";1774266314;1
18471259-0157;18471259-0157-3;14.07.2025 15:02;15.07.2025 00:00;Доставлен;15.07.2025 17:53;15.07.2025 01:29;4771;Футболка VK Fest 2025, белая (VKF-TS-001-102), M;2241557564;1
18471259-0157;18471259-0157-2;14.07.2025 15:02;15.07.2025 00:00;Доставлен;15.07.2025 17:53;15.07.2025 01:59;410;Значок VK Fest 2025;2241591206;1
18471259-0157;18471259-0157-1;14.07.2025 15:02;15.07.2025 15:00;Доставлен;18.07.2025 14:45;14.07.2025 20:19;945;Носки VK Fest, розовые (VKF-SC-019-400), 36-39;2243577821;1
24982838-0130;24982838-0130-3;14.07.2025 14:38;15.07.2025 14:00;Доставлен;20.07.2025 13:42;15.07.2025 15:54;3071;Футболка, цвет голубой, Персик комикс (VMS-TS-015-200), M;1768353174;1
24982838-0130;24982838-0130-1;14.07.2025 14:38;15.07.2025 14:00;Доставлен;18.07.2025 11:14;15.07.2025 15:50;632;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
60415136-0103;60415136-0103-1;14.07.2025 13:44;15.07.2025 00:00;Отменён;;15.07.2025 09:22;2793;Футболка VK КСТАТИ белая (TS-VKVID-002-100), L;1840833004;1
0171059933-0150;0171059933-0150-1;14.07.2025 12:58;15.07.2025 00:00;Отменён;;15.07.2025 05:36;1743;Футболка Дигги 3D, Голубой (V3D-TS-001-200), XS;1768353251;1
04320050-0450;04320050-0450-1;14.07.2025 12:50;15.07.2025 10:30;Отменён;;15.07.2025 10:10;1832;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), M;1768353213;1
04320050-0449;04320050-0449-1;14.07.2025 12:45;15.07.2025 10:30;Доставлен;19.07.2025 15:45;15.07.2025 09:53;1767;Мягкая игрушка VK Персик;1768224495;1
37972712-0199;37972712-0199-1;14.07.2025 12:04;15.07.2025 00:00;Доставлен;16.07.2025 17:23;14.07.2025 21:13;632;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
02011706-1047;02011706-1047-2;14.07.2025 11:47;15.07.2025 08:00;Доставлен;20.07.2025 17:41;15.07.2025 09:11;269;Переводные татуировки VK Вид 3;1775908474;1
73161370-1311;73161370-1311-1;14.07.2025 11:35;15.07.2025 15:00;Доставлен;28.07.2025 09:46;14.07.2025 15:10;4771;Футболка VK Fest 2025, серая (VKF-TS-001-701), XXS;2241557482;1
0103915351-0109;0103915351-0109-13;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
0103915351-0109;0103915351-0109-11;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
0103915351-0109;0103915351-0109-9;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
0103915351-0109;0103915351-0109-7;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
0103915351-0109;0103915351-0109-5;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
0103915351-0109;0103915351-0109-3;14.07.2025 11:05;15.07.2025 12:30;Доставлен;18.07.2025 08:46;15.07.2025 15:11;875;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
45986517-0049;45986517-0049-1;14.07.2025 10:54;15.07.2025 12:30;Отменён;;15.07.2025 15:11;739;Обложка на паспорт VK Спотти (НЛО);1768141693;1
0171059933-0148;0171059933-0148-1;14.07.2025 10:13;15.07.2025 00:00;Отменён;;15.07.2025 05:41;1992;Футболка Дигги 3D, Голубой (V3D-TS-001-200), XXS;1768353183;1
0113537604-0126;0113537604-0126-1;14.07.2025 09:58;14.07.2025 23:00;Доставлен;17.07.2025 14:39;15.07.2025 00:34;3378;Мягкая игрушка VK Лис;1768224487;1
08150790-1111;08150790-1111-1;14.07.2025 09:58;15.07.2025 04:00;Доставлен;17.07.2025 13:55;15.07.2025 05:33;283;Стикерпак VK 3D VK Friends;1775029414;1
43647468-0136;43647468-0136-2;14.07.2025 09:48;16.07.2025 05:00;Доставлен;22.07.2025 05:51;15.07.2025 04:24;2491;Подушка для шеи VK с Персиком;1776936001;1
16332533-0599;16332533-0599-1;14.07.2025 08:56;15.07.2025 04:00;Доставлен;15.07.2025 10:37;14.07.2025 22:09;739;Картхолдер VK Спотти (НЛО);1768141529;1
04666149-0046;04666149-0046-1;14.07.2025 08:11;15.07.2025 02:30;Доставлен;23.07.2025 17:42;15.07.2025 05:06;1118;Брелок-маскот VK Спотти, Cеребро;1768307880;1
12869264-0564;12869264-0564-5;14.07.2025 07:58;15.07.2025 10:00;Доставлен;19.07.2025 13:49;15.07.2025 10:54;284;Стикеры VK Персик А5;1775029406;1
12869264-0564;12869264-0564-3;14.07.2025 07:58;15.07.2025 10:30;Доставлен;19.07.2025 13:49;15.07.2025 09:53;1767;Мягкая игрушка VK Персик;1768224495;1
12869264-0564;12869264-0564-2;14.07.2025 07:58;15.07.2025 10:00;Доставлен;19.07.2025 13:49;15.07.2025 08:07;632;Носки с Персиком, белые (VMS-SC-018-100), 36-40;1769119411;1
12869264-0564;12869264-0564-1;14.07.2025 07:58;15.07.2025 10:00;Доставлен;19.07.2025 13:49;15.07.2025 11:14;413;"Значок VK ""Персик Panic""";1774266314;1
0160899096-0029;0160899096-0029-1;14.07.2025 07:53;14.07.2025 22:00;Доставлен;15.07.2025 14:10;14.07.2025 19:35;2645;Подушка для шеи VK с Персиком;1776936001;1
28035630-0224;28035630-0224-1;14.07.2025 07:30;16.07.2025 14:00;Доставлен;17.07.2025 13:32;16.07.2025 13:12;413;"Значок VK ""Персик Panic""";1774266314;1
12780491-1128;12780491-1128-5;14.07.2025 06:38;15.07.2025 00:00;Доставлен;15.07.2025 16:17;14.07.2025 13:53;1992;Футболка Спотти 3D, Графит (V3D-TS-001-700), XS;1768353212;1
