Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
ORD00901;SHIP00901;2024-11-15 00:00:00;2024-11-15 00:00:00;В пути;;2024-11-15 16:00:00;63882.94;Смартфон Samsung Galaxy;OZ402543;2
ORD00902;SHIP00902;2024-11-22 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-27 08:00:00;2024-11-22 08:00:00;5134.13;Колонка JBL Charge;OZ561981;3
ORD00903;SHIP00903;2024-11-26 00:00:00;2024-11-27 00:00:00;В пути;;2024-11-28 00:00:00;79528.81;Мышь Razer DeathAdder;OZ457729;3
ORD00904;SHIP00904;2024-12-03 00:00:00;2024-12-03 00:00:00;В пути;;2024-12-03 10:00:00;134097.64;Смартфон Samsung Galaxy;OZ639900;3
ORD00905;SHIP00905;2024-11-08 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-12 03:00:00;2024-11-09 03:00:00;316164.82;iPhone 15 Pro;OZ379462;5
ORD00906;SHIP00906;2024-11-27 00:00:00;2024-11-28 00:00:00;В пути;;2024-11-28 10:00:00;138625.2;iPhone 15 Pro;OZ121259;2
ORD00907;SHIP00907;2024-11-30 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-05 03:00:00;2024-12-02 03:00:00;61213.45;iPhone 15 Pro;OZ658238;2
ORD00908;SHIP00908;2024-12-05 00:00:00;2024-12-05 00:00:00;Обрабатывается;;2024-12-05 22:00:00;139378.77;Игра Cyberpunk 2077;OZ513403;3
ORD00909;SHIP00909;2024-11-21 00:00:00;2024-11-23 00:00:00;В пути;;2024-11-23 08:00:00;136299.05;Ноутбук ASUS VivoBook;OZ288601;5
ORD00910;SHIP00910;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-03 13:00:00;2024-11-27 13:00:00;35587.08;Стиральная машина Bosch;OZ248482;3
ORD00911;SHIP00911;2024-11-23 00:00:00;2024-11-25 00:00:00;В пути;;2024-11-26 00:00:00;25826.38;Веб-камера Logitech C920;OZ484279;2
ORD00912;SHIP00912;2024-11-26 00:00:00;2024-11-26 00:00:00;Доставлен;2024-12-02 05:00:00;2024-11-26 05:00:00;31040.29;"Книга ""Python для начинающих""";OZ554420;2
ORD00913;SHIP00913;2024-11-14 00:00:00;2024-11-15 00:00:00;Обрабатывается;;2024-11-15 22:00:00;102118.24;Электробритва Philips;OZ550043;3
ORD00914;SHIP00914;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-16 04:00:00;2024-11-09 04:00:00;93424.73;Настольная лампа Xiaomi;OZ145651;2
ORD00915;SHIP00915;2024-11-23 00:00:00;2024-11-24 00:00:00;Доставлен;2024-12-01 21:00:00;2024-11-24 21:00:00;22965.19;Мышь Razer DeathAdder;OZ541014;1
ORD00916;SHIP00916;2024-11-30 00:00:00;2024-12-02 00:00:00;В пути;;2024-12-02 14:00:00;26227.81;Веб-камера Logitech C920;OZ354688;3
ORD00917;SHIP00917;2024-11-13 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-20 07:00:00;2024-11-13 07:00:00;89649.96;Умные часы Apple Watch;OZ393100;3
ORD00918;SHIP00918;2024-11-09 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-12 00:00:00;2024-11-11 00:00:00;55457.47;Умные часы Apple Watch;OZ362969;2
ORD00919;SHIP00919;2024-11-26 00:00:00;2024-11-27 00:00:00;Обрабатывается;;2024-11-27 08:00:00;166136.77;Клавиатура Logitech;OZ854873;5
ORD00920;SHIP00920;2024-12-04 00:00:00;2024-12-04 00:00:00;Возвращен;;2024-12-04 04:00:00;188569.8;Умные часы Apple Watch;OZ351224;5
ORD00921;SHIP00921;2024-12-01 00:00:00;2024-12-02 00:00:00;Обрабатывается;;2024-12-02 08:00:00;55153.4;Кофемашина Delonghi;OZ315866;4
ORD00922;SHIP00922;2024-12-04 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-08 16:00:00;2024-12-05 16:00:00;540942.52;Телевизор LG OLED;OZ783430;4
ORD00923;SHIP00923;2024-11-11 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-15 09:00:00;2024-11-13 09:00:00;696658.03;Телевизор LG OLED;OZ888424;5
ORD00924;SHIP00924;2024-11-25 00:00:00;2024-11-26 00:00:00;Доставлен;2024-11-27 09:00:00;2024-11-26 09:00:00;67074.02;Наушники Sony WH-1000XM4;OZ258697;3
ORD00925;SHIP00925;2024-11-11 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-16 04:00:00;2024-11-11 04:00:00;89541.56;Игра Cyberpunk 2077;OZ595950;2
ORD00926;SHIP00926;2024-12-02 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-07 14:00:00;2024-12-02 14:00:00;228030.6;Настольная лампа Xiaomi;OZ500688;5
ORD00927;SHIP00927;2024-12-04 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-08 17:00:00;2024-12-06 17:00:00;25954.87;Холодильник Samsung;OZ695861;1
ORD00928;SHIP00928;2024-11-21 00:00:00;2024-11-21 00:00:00;Возвращен;;2024-11-21 17:00:00;275936.25;Планшет iPad Air;OZ203783;4
ORD00929;SHIP00929;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-15 23:00:00;2024-11-14 23:00:00;40700.78;Холодильник Samsung;OZ912565;2
ORD00930;SHIP00930;2024-11-22 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-30 20:00:00;2024-11-23 20:00:00;88882.98;Настольная лампа Xiaomi;OZ831707;5
ORD00931;SHIP00931;2024-11-18 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-21 02:00:00;2024-11-20 02:00:00;192508.28;Смартфон Samsung Galaxy;OZ682828;3
ORD00932;SHIP00932;2024-11-15 00:00:00;2024-11-17 00:00:00;Обрабатывается;;2024-11-17 18:00:00;96284.09;Кофемашина Delonghi;OZ120515;4
ORD00933;SHIP00933;2024-11-29 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-05 14:00:00;2024-11-30 14:00:00;51858.58;Микроволновка Panasonic;OZ600513;2
ORD00934;SHIP00934;2024-12-01 00:00:00;2024-12-03 00:00:00;Отменен;;2024-12-03 18:00:00;963.38;Клавиатура Logitech;OZ639708;1
ORD00935;SHIP00935;2024-11-13 00:00:00;2024-11-14 00:00:00;В пути;;2024-11-14 12:00:00;62347.46;Монитор Dell UltraSharp;OZ904921;2
ORD00936;SHIP00936;2024-11-24 00:00:00;2024-11-24 00:00:00;Доставлен;2024-11-25 17:00:00;2024-11-24 17:00:00;8788.61;Стиральная машина Bosch;OZ527038;3
ORD00937;SHIP00937;2024-12-07 00:00:00;2024-12-07 00:00:00;Обрабатывается;;2024-12-07 17:00:00;26689.86;Мышь Razer DeathAdder;OZ714262;1
ORD00938;SHIP00938;2024-11-16 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-21 05:00:00;2024-11-16 05:00:00;13474.01;Фитнес-браслет Xiaomi;OZ599640;2
ORD00939;SHIP00939;2024-11-23 00:00:00;2024-11-24 00:00:00;В пути;;2024-11-24 13:00:00;13206.81;Контроллер Xbox;OZ145151;3
ORD00940;SHIP00940;2024-12-02 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-06 12:00:00;2024-12-02 12:00:00;80137.93;Мышь Razer DeathAdder;OZ362763;2
ORD00941;SHIP00941;2024-11-18 00:00:00;2024-11-20 00:00:00;В пути;;2024-11-20 14:00:00;24817.43;Роутер ASUS AX6000;OZ660883;1
ORD00942;SHIP00942;2024-11-17 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-22 11:00:00;2024-11-18 11:00:00;112081.06;Мышь Razer DeathAdder;OZ534759;3
ORD00943;SHIP00943;2024-12-07 00:00:00;2024-12-09 00:00:00;Отменен;;2024-12-09 07:00:00;66559.76;Пылесос Dyson V15;OZ575785;3
ORD00944;SHIP00944;2024-11-24 00:00:00;2024-11-25 00:00:00;Отменен;;2024-11-25 18:00:00;10987.73;Зубная щетка Oral-B;OZ723369;1
ORD00945;SHIP00945;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-05 12:00:00;2024-12-04 12:00:00;156174.31;Микрофон Blue Yeti;OZ600073;4
ORD00946;SHIP00946;2024-11-18 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-22 18:00:00;2024-11-20 18:00:00;2284.71;Фен Dyson Supersonic;OZ544775;1
ORD00947;SHIP00947;2024-12-04 00:00:00;2024-12-06 00:00:00;Обрабатывается;;2024-12-06 12:00:00;91881.43;Фен Dyson Supersonic;OZ574275;4
ORD00948;SHIP00948;2024-11-09 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-12 17:00:00;2024-11-10 17:00:00;46861.52;Планшет iPad Air;OZ116201;1
ORD00949;SHIP00949;2024-11-30 00:00:00;2024-11-30 00:00:00;Возвращен;;2024-11-30 12:00:00;39792.01;"Книга ""Python для начинающих""";OZ932876;1
ORD00950;SHIP00950;2024-11-30 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-04 06:00:00;2024-12-01 06:00:00;29049.99;Рюкзак Nike;OZ480211;2
ORD00951;SHIP00951;2024-12-07 00:00:00;2024-12-07 00:00:00;В пути;;2024-12-07 22:00:00;59469.83;Зубная щетка Oral-B;OZ701787;2
ORD00952;SHIP00952;2024-12-01 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-04 08:00:00;2024-12-02 08:00:00;3062.53;Электробритва Philips;OZ786009;2
ORD00953;SHIP00953;2024-11-20 00:00:00;2024-11-21 00:00:00;В пути;;2024-11-21 10:00:00;280428.22;iPhone 15 Pro;OZ586883;5
ORD00954;SHIP00954;2024-11-21 00:00:00;2024-11-21 00:00:00;Обрабатывается;;2024-11-21 05:00:00;65452.45;Игра Cyberpunk 2077;OZ819943;2
ORD00955;SHIP00955;2024-11-21 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-23 04:00:00;2024-11-21 04:00:00;229723.31;Телевизор LG OLED;OZ354650;3
ORD00956;SHIP00956;2024-11-12 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-18 07:00:00;2024-11-13 07:00:00;71381.1;Принтер HP LaserJet;OZ599018;2
ORD00957;SHIP00957;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-26 17:00:00;2024-11-20 17:00:00;46737.67;Колонка JBL Charge;OZ137011;1
ORD00958;SHIP00958;2024-11-19 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-26 04:00:00;2024-11-21 04:00:00;21377.99;Микроволновка Panasonic;OZ414350;3
ORD00959;SHIP00959;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-18 14:00:00;2024-11-14 14:00:00;139773.39;Контроллер Xbox;OZ357949;4
ORD00960;SHIP00960;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-02 05:00:00;2024-11-27 05:00:00;179338.57;Контроллер Xbox;OZ458785;4
ORD00961;SHIP00961;2024-11-24 00:00:00;2024-11-24 00:00:00;Отменен;;2024-11-25 00:00:00;273179.51;Смартфон Samsung Galaxy;OZ311193;4
ORD00962;SHIP00962;2024-11-17 00:00:00;2024-11-19 00:00:00;Доставлен;2024-11-21 04:00:00;2024-11-19 04:00:00;13472.92;Контроллер Xbox;OZ982930;3
ORD00963;SHIP00963;2024-11-16 00:00:00;2024-11-16 00:00:00;В пути;;2024-11-16 07:00:00;140735.22;Зубная щетка Oral-B;OZ668904;3
ORD00964;SHIP00964;2024-11-25 00:00:00;2024-11-27 00:00:00;В пути;;2024-11-27 09:00:00;210714.18;Смартфон Samsung Galaxy;OZ769292;5
ORD00965;SHIP00965;2024-11-27 00:00:00;2024-11-27 00:00:00;Обрабатывается;;2024-11-27 05:00:00;121496.57;Игровая консоль PlayStation 5;OZ922750;4
ORD00966;SHIP00966;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-01 11:00:00;2024-11-27 11:00:00;195230.99;Кофемашина Delonghi;OZ415784;4
ORD00967;SHIP00967;2024-11-10 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-15 20:00:00;2024-11-11 20:00:00;114813.75;Наушники Sony WH-1000XM4;OZ515943;5
ORD00968;SHIP00968;2024-11-22 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-28 16:00:00;2024-11-23 16:00:00;187364.31;Ноутбук ASUS VivoBook;OZ598572;2
ORD00969;SHIP00969;2024-11-29 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-03 22:00:00;2024-11-29 22:00:00;36755.97;Фен Dyson Supersonic;OZ251318;2
ORD00970;SHIP00970;2024-11-19 00:00:00;2024-11-20 00:00:00;В пути;;2024-11-20 13:00:00;56834.73;Микрофон Blue Yeti;OZ111630;2
ORD00971;SHIP00971;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-10 06:00:00;2024-12-03 06:00:00;191685.75;Микрофон Blue Yeti;OZ868273;4
ORD00972;SHIP00972;2024-12-06 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-11 02:00:00;2024-12-06 02:00:00;95756.38;"Книга ""Python для начинающих""";OZ457477;4
ORD00973;SHIP00973;2024-12-06 00:00:00;2024-12-07 00:00:00;Обрабатывается;;2024-12-07 15:00:00;31613.45;Микроволновка Panasonic;OZ602386;3
ORD00974;SHIP00974;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-08 15:00:00;2024-12-04 15:00:00;166882.66;Зубная щетка Oral-B;OZ595224;5
ORD00975;SHIP00975;2024-11-16 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-19 08:00:00;2024-11-17 08:00:00;5355.31;Умные часы Apple Watch;OZ580466;2
ORD00976;SHIP00976;2024-11-23 00:00:00;2024-11-24 00:00:00;В пути;;2024-11-24 15:00:00;35417.21;Фитнес-браслет Xiaomi;OZ243056;1
ORD00977;SHIP00977;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-06 16:00:00;2024-12-03 16:00:00;193082.93;Веб-камера Logitech C920;OZ764853;5
ORD00978;SHIP00978;2024-11-11 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-14 04:00:00;2024-11-13 04:00:00;160410.72;Микроволновка Panasonic;OZ374554;5
ORD00979;SHIP00979;2024-11-11 00:00:00;2024-11-11 00:00:00;В пути;;2024-11-11 08:00:00;2533.08;Мышь Razer DeathAdder;OZ155349;3
ORD00980;SHIP00980;2024-11-17 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-25 14:00:00;2024-11-18 14:00:00;37640.4;Пылесос Dyson V15;OZ192354;3
ORD00981;SHIP00981;2024-12-07 00:00:00;2024-12-08 00:00:00;Обрабатывается;;2024-12-08 20:00:00;113516.86;Контроллер Xbox;OZ950206;5
ORD00982;SHIP00982;2024-12-05 00:00:00;2024-12-05 00:00:00;Обрабатывается;;2024-12-05 07:00:00;141601.51;Пылесос Dyson V15;OZ172762;5
ORD00983;SHIP00983;2024-12-02 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-09 12:00:00;2024-12-02 12:00:00;293685.67;iPhone 15 Pro;OZ243797;5
ORD00984;SHIP00984;2024-11-15 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-24 07:00:00;2024-11-17 07:00:00;60987.51;Микроволновка Panasonic;OZ944837;5
ORD00985;SHIP00985;2024-11-13 00:00:00;2024-11-15 00:00:00;Доставлен;2024-11-22 05:00:00;2024-11-15 05:00:00;21336.33;"Книга ""Python для начинающих""";OZ235488;3
ORD00986;SHIP00986;2024-12-05 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-09 21:00:00;2024-12-06 21:00:00;47807.04;Принтер HP LaserJet;OZ875651;1
ORD00987;SHIP00987;2024-11-20 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-25 02:00:00;2024-11-21 02:00:00;134348.53;"Книга ""Python для начинающих""";OZ666752;5
ORD00988;SHIP00988;2024-11-26 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-03 11:00:00;2024-11-27 11:00:00;44714.59;Микрофон Blue Yeti;OZ534341;1
ORD00989;SHIP00989;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-18 15:00:00;2024-11-14 15:00:00;61940.49;Зубная щетка Oral-B;OZ343200;5
ORD00990;SHIP00990;2024-11-25 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-02 13:00:00;2024-11-27 13:00:00;55641.2;Рюкзак Nike;OZ608415;5
ORD00991;SHIP00991;2024-12-04 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-08 15:00:00;2024-12-04 15:00:00;77710.36;Игра Cyberpunk 2077;OZ622014;2
ORD00992;SHIP00992;2024-11-29 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-06 00:00:00;2024-11-30 00:00:00;40309.85;Рюкзак Nike;OZ163913;2
ORD00993;SHIP00993;2024-11-18 00:00:00;2024-11-20 00:00:00;Отменен;;2024-11-20 20:00:00;71987.59;Клавиатура Logitech;OZ648739;2
ORD00994;SHIP00994;2024-11-19 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-27 00:00:00;2024-11-22 00:00:00;76810.83;Мышь Razer DeathAdder;OZ492041;3
ORD00995;SHIP00995;2024-11-28 00:00:00;2024-11-29 00:00:00;Доставлен;2024-11-30 18:00:00;2024-11-29 18:00:00;55171.78;Настольная лампа Xiaomi;OZ321541;3
ORD00996;SHIP00996;2024-12-06 00:00:00;2024-12-08 00:00:00;Доставлен;2024-12-11 05:00:00;2024-12-08 05:00:00;31008.71;Веб-камера Logitech C920;OZ444194;1
ORD00997;SHIP00997;2024-11-10 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-15 05:00:00;2024-11-10 05:00:00;42416.26;Контроллер Xbox;OZ498129;1
ORD00998;SHIP00998;2024-11-23 00:00:00;2024-11-24 00:00:00;В пути;;2024-11-24 03:00:00;122739.93;Клавиатура Logitech;OZ845003;3
ORD00999;SHIP00999;2024-11-30 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-03 05:00:00;2024-11-30 05:00:00;39826.7;Наушники Sony WH-1000XM4;OZ148563;3
ORD01000;SHIP01000;2024-11-09 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-16 11:00:00;2024-11-11 11:00:00;134759.29;Фен Dyson Supersonic;OZ542359;4
